origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026/3/18,ILI incidence,2026/3/22,2,IE,quantile,0.85,15.13771229
2026/3/18,ILI incidence,2026/3/29,3,IE,quantile,0.85,16.72963407
2026/3/18,ILI incidence,2026/4/5,4,IE,quantile,0.85,17.92796649
2026/3/18,ILI incidence,2026/3/15,1,IE,quantile,0.9,13.86272707
2026/3/18,ILI incidence,2026/3/22,2,IE,quantile,0.9,16.20799515
2026/3/18,ILI incidence,2026/3/29,3,IE,quantile,0.9,17.89025022
2026/3/18,ILI incidence,2026/4/5,4,IE,quantile,0.9,19.14576037
2026/3/18,ILI incidence,2026/3/15,1,IE,quantile,0.95,14.81843436
2026/3/18,ILI incidence,2026/3/22,2,IE,quantile,0.95,17.31950988
2026/3/18,ILI incidence,2026/3/29,3,IE,quantile,0.95,19.09557828
2026/3/18,ILI incidence,2026/4/5,4,IE,quantile,0.95,20.41046888
2026/3/18,ILI incidence,2026/3/15,1,IE,quantile,0.975,15.31214378
2026/3/18,ILI incidence,2026/3/22,2,IE,quantile,0.975,17.89370796
2026/3/18,ILI incidence,2026/3/29,3,IE,quantile,0.975,19.71823944
2026/3/18,ILI incidence,2026/4/5,4,IE,quantile,0.975,21.06380543
2026/3/18,ILI incidence,2026/3/15,1,IE,quantile,0.99,15.6141348
2026/3/18,ILI incidence,2026/3/22,2,IE,quantile,0.99,18.24493208
2026/3/18,ILI incidence,2026/3/29,3,IE,quantile,0.99,20.09910735
2026/3/18,ILI incidence,2026/4/5,4,IE,quantile,0.99,21.46343679
2026/3/18,ILI incidence,2026/3/15,1,IE,median,,7.030992634
2026/3/18,ILI incidence,2026/3/22,2,IE,median,,8.262493953
2026/3/18,ILI incidence,2026/3/29,3,IE,median,,9.274138119
2026/3/18,ILI incidence,2026/4/5,4,IE,median,,10.10517574
2026/3/18,ILI incidence,2026/3/15,1,IS,quantile,0.01,1.738739229
2026/3/18,ILI incidence,2026/3/22,2,IS,quantile,0.01,0.621477024
2026/3/18,ILI incidence,2026/3/29,3,IS,quantile,0.01,0
2026/3/18,ILI incidence,2026/4/5,4,IS,quantile,0.01,0
2026/3/18,ILI incidence,2026/3/15,1,IS,quantile,0.025,1.835911766
2026/3/18,ILI incidence,2026/3/22,2,IS,quantile,0.025,0.742683915
2026/3/18,ILI incidence,2026/3/29,3,IS,quantile,0.025,0.052615735
2026/3/18,ILI incidence,2026/4/5,4,IS,quantile,0.025,0.039285086
2026/3/18,ILI incidence,2026/3/15,1,IS,quantile,0.05,1.994774098
2026/3/18,ILI incidence,2026/3/22,2,IS,quantile,0.05,0.940838762
2026/3/18,ILI incidence,2026/3/29,3,IS,quantile,0.05,0.293395345
2026/3/18,ILI incidence,2026/4/5,4,IS,quantile,0.05,0.309716065
2026/3/18,ILI incidence,2026/3/15,1,IS,quantile,0.1,2.302294845
2026/3/18,ILI incidence,2026/3/22,2,IS,quantile,0.1,1.324420737
2026/3/18,ILI incidence,2026/3/29,3,IS,quantile,0.1,0.759489005
2026/3/18,ILI incidence,2026/4/5,4,IS,quantile,0.1,0.83320792
2026/3/18,ILI incidence,2026/3/15,1,IS,quantile,0.15,2.598408044
2026/3/18,ILI incidence,2026/3/22,2,IS,quantile,0.15,1.693773654
2026/3/18,ILI incidence,2026/3/29,3,IS,quantile,0.15,1.208292819
2026/3/18,ILI incidence,2026/4/5,4,IS,quantile,0.15,1.337280731
2026/3/18,ILI incidence,2026/3/15,1,IS,quantile,0.2,2.885313183
2026/3/18,ILI incidence,2026/3/22,2,IS,quantile,0.2,2.051641019
2026/3/18,ILI incidence,2026/3/29,3,IS,quantile,0.2,1.643140443
2026/3/18,ILI incidence,2026/4/5,4,IS,quantile,0.2,1.825678684
2026/3/18,ILI incidence,2026/3/15,1,IS,quantile,0.25,3.164837864
2026/3/18,ILI incidence,2026/3/22,2,IS,quantile,0.25,2.400302466
2026/3/18,ILI incidence,2026/3/29,3,IS,quantile,0.25,2.066801879
2026/3/18,ILI incidence,2026/4/5,4,IS,quantile,0.25,2.301512899
2026/3/18,ILI incidence,2026/3/15,1,IS,quantile,0.3,3.438540573
2026/3/18,ILI incidence,2026/3/22,2,IS,quantile,0.3,2.741701953
2026/3/18,ILI incidence,2026/3/29,3,IS,quantile,0.3,2.481639246
2026/3/18,ILI incidence,2026/4/5,4,IS,quantile,0.3,2.767436385
2026/3/18,ILI incidence,2026/3/15,1,IS,quantile,0.35,3.707784777
2026/3/18,ILI incidence,2026/3/22,2,IS,quantile,0.35,3.077540182
2026/3/18,ILI incidence,2026/3/29,3,IS,quantile,0.35,2.889719083
2026/3/18,ILI incidence,2026/4/5,4,IS,quantile,0.35,3.22577017
2026/3/18,ILI incidence,2026/3/15,1,IS,quantile,0.4,3.973794475
2026/3/18,ILI incidence,2026/3/22,2,IS,quantile,0.4,3.409343892
2026/3/18,ILI incidence,2026/3/29,3,IS,quantile,0.4,3.292896541
2026/3/18,ILI incidence,2026/4/5,4,IS,quantile,0.4,3.67859786
2026/3/18,ILI incidence,2026/3/15,1,IS,quantile,0.45,4.237697666
2026/3/18,ILI incidence,2026/3/22,2,IS,quantile,0.45,3.738520079
2026/3/18,ILI incidence,2026/3/29,3,IS,quantile,0.45,3.692881275
2026/3/18,ILI incidence,2026/4/5,4,IS,quantile,0.45,4.127839651
2026/3/18,ILI incidence,2026/3/15,1,IS,quantile,0.5,4.500562128
2026/3/18,ILI incidence,2026/3/22,2,IS,quantile,0.5,4.06640062
2026/3/18,ILI incidence,2026/3/29,3,IS,quantile,0.5,4.091291658
2026/3/18,ILI incidence,2026/4/5,4,IS,quantile,0.5,4.575313213
2026/3/18,ILI incidence,2026/3/15,1,IS,quantile,0.55,4.763426589
2026/3/18,ILI incidence,2026/3/22,2,IS,quantile,0.55,4.39428116
2026/3/18,ILI incidence,2026/3/29,3,IS,quantile,0.55,4.489702041
2026/3/18,ILI incidence,2026/4/5,4,IS,quantile,0.55,5.022786776
2026/3/18,ILI incidence,2026/3/15,1,IS,quantile,0.6,5.027329781
2026/3/18,ILI incidence,2026/3/22,2,IS,quantile,0.6,4.723457348
2026/3/18,ILI incidence,2026/3/29,3,IS,quantile,0.6,4.889686775
2026/3/18,ILI incidence,2026/4/5,4,IS,quantile,0.6,5.472028567
2026/3/18,ILI incidence,2026/3/15,1,IS,quantile,0.65,5.293339478
2026/3/18,ILI incidence,2026/3/22,2,IS,quantile,0.65,5.055261057
2026/3/18,ILI incidence,2026/3/29,3,IS,quantile,0.65,5.292864233
2026/3/18,ILI incidence,2026/4/5,4,IS,quantile,0.65,5.924856257
2026/3/18,ILI incidence,2026/3/15,1,IS,quantile,0.7,5.562583683
2026/3/18,ILI incidence,2026/3/22,2,IS,quantile,0.7,5.391099287
2026/3/18,ILI incidence,2026/3/29,3,IS,quantile,0.7,5.700944071
2026/3/18,ILI incidence,2026/4/5,4,IS,quantile,0.7,6.383190042
2026/3/18,ILI incidence,2026/3/15,1,IS,quantile,0.75,5.836286391
2026/3/18,ILI incidence,2026/3/22,2,IS,quantile,0.75,5.732498773
2026/3/18,ILI incidence,2026/3/29,3,IS,quantile,0.75,6.115781437
2026/3/18,ILI incidence,2026/4/5,4,IS,quantile,0.75,6.849113527
2026/3/18,ILI incidence,2026/3/15,1,IS,quantile,0.8,6.115811072
2026/3/18,ILI incidence,2026/3/22,2,IS,quantile,0.8,6.08116022
2026/3/18,ILI incidence,2026/3/29,3,IS,quantile,0.8,6.539442873
2026/3/18,ILI incidence,2026/4/5,4,IS,quantile,0.8,7.324947743
2026/3/18,ILI incidence,2026/3/15,1,IS,quantile,0.85,6.402716211
2026/3/18,ILI incidence,2026/3/22,2,IS,quantile,0.85,6.439027585
2026/3/18,ILI incidence,2026/3/29,3,IS,quantile,0.85,6.974290497
2026/3/18,ILI incidence,2026/4/5,4,IS,quantile,0.85,7.813345695
2026/3/18,ILI incidence,2026/3/15,1,IS,quantile,0.9,6.69882941
2026/3/18,ILI incidence,2026/3/22,2,IS,quantile,0.9,6.808380503
2026/3/18,ILI incidence,2026/3/29,3,IS,quantile,0.9,7.423094311
2026/3/18,ILI incidence,2026/4/5,4,IS,quantile,0.9,8.317418506
2026/3/18,ILI incidence,2026/3/15,1,IS,quantile,0.95,7.006350158
2026/3/18,ILI incidence,2026/3/22,2,IS,quantile,0.95,7.191962477
2026/3/18,ILI incidence,2026/3/29,3,IS,quantile,0.95,7.889187971
2026/3/18,ILI incidence,2026/4/5,4,IS,quantile,0.95,8.840910362
2026/3/18,ILI incidence,2026/3/15,1,IS,quantile,0.975,7.16521249
2026/3/18,ILI incidence,2026/3/22,2,IS,quantile,0.975,7.390117325
2026/3/18,ILI incidence,2026/3/29,3,IS,quantile,0.975,8.129967581
2026/3/18,ILI incidence,2026/4/5,4,IS,quantile,0.975,9.111341341
2026/3/18,ILI incidence,2026/3/15,1,IS,quantile,0.99,7.262385027
2026/3/18,ILI incidence,2026/3/22,2,IS,quantile,0.99,7.511324215
2026/3/18,ILI incidence,2026/3/29,3,IS,quantile,0.99,8.277247086
2026/3/18,ILI incidence,2026/4/5,4,IS,quantile,0.99,9.276757925
2026/3/18,ILI incidence,2026/3/15,1,IS,median,,4.500562128
2026/3/18,ILI incidence,2026/3/22,2,IS,median,,4.06640062
2026/3/18,ILI incidence,2026/3/29,3,IS,median,,4.091291658
2026/3/18,ILI incidence,2026/4/5,4,IS,median,,4.575313213
2026/3/18,ILI incidence,2026/3/15,1,LT,quantile,0.01,48.0057287
2026/3/18,ILI incidence,2026/3/22,2,LT,quantile,0.01,49.74291356
2026/3/18,ILI incidence,2026/3/29,3,LT,quantile,0.01,56.10540528
2026/3/18,ILI incidence,2026/4/5,4,LT,quantile,0.01,41.19183981
2026/3/18,ILI incidence,2026/3/15,1,LT,quantile,0.025,49.25510669
2026/3/18,ILI incidence,2026/3/22,2,LT,quantile,0.025,51.4167583
2026/3/18,ILI incidence,2026/3/29,3,LT,quantile,0.025,58.03072512
2026/3/18,ILI incidence,2026/4/5,4,LT,quantile,0.025,43.21881072
2026/3/18,ILI incidence,2026/3/15,1,LT,quantile,0.05,51.29764985
2026/3/18,ILI incidence,2026/3/22,2,LT,quantile,0.05,54.15324008
2026/3/18,ILI incidence,2026/3/29,3,LT,quantile,0.05,61.17833048
2026/3/18,ILI incidence,2026/4/5,4,LT,quantile,0.05,46.53260013
2026/3/18,ILI incidence,2026/3/15,1,LT,quantile,0.1,55.2515412
2026/3/18,ILI incidence,2026/3/22,2,LT,quantile,0.1,59.45043618
2026/3/18,ILI incidence,2026/3/29,3,LT,quantile,0.1,67.27136678
2026/3/18,ILI incidence,2026/4/5,4,LT,quantile,0.1,52.94733035
2026/3/18,ILI incidence,2026/3/15,1,LT,quantile,0.15,59.0587621
2026/3/18,ILI incidence,2026/3/22,2,LT,quantile,0.15,64.55113165
2026/3/18,ILI incidence,2026/3/29,3,LT,quantile,0.15,73.13838057
2026/3/18,ILI incidence,2026/4/5,4,LT,quantile,0.15,59.12410475
2026/3/18,ILI incidence,2026/3/15,1,LT,quantile,0.2,62.74759206
2026/3/18,ILI incidence,2026/3/22,2,LT,quantile,0.2,69.49321375
2026/3/18,ILI incidence,2026/3/29,3,LT,quantile,0.2,78.82295126
2026/3/18,ILI incidence,2026/4/5,4,LT,quantile,0.2,65.1088036
2026/3/18,ILI incidence,2026/3/15,1,LT,quantile,0.25,66.34152914
2026/3/18,ILI incidence,2026/3/22,2,LT,quantile,0.25,74.30816383
2026/3/18,ILI incidence,2026/3/29,3,LT,quantile,0.25,84.36128985
2026/3/18,ILI incidence,2026/4/5,4,LT,quantile,0.25,70.93954975
2026/3/18,ILI incidence,2026/3/15,1,LT,quantile,0.3,69.86061128
2026/3/18,ILI incidence,2026/3/22,2,LT,quantile,0.3,79.02282758
2026/3/18,ILI incidence,2026/3/29,3,LT,quantile,0.3,89.7842753
2026/3/18,ILI incidence,2026/4/5,4,LT,quantile,0.3,76.64885245
2026/3/18,ILI incidence,2026/3/15,1,LT,quantile,0.35,73.32236903
2026/3/18,ILI incidence,2026/3/22,2,LT,quantile,0.35,83.6606914
2026/3/18,ILI incidence,2026/3/29,3,LT,quantile,0.35,95.11892255
2026/3/18,ILI incidence,2026/4/5,4,LT,quantile,0.35,82.26515296
2026/3/18,ILI incidence,2026/3/15,1,LT,quantile,0.4,76.7425397
2026/3/18,ILI incidence,2026/3/22,2,LT,quantile,0.4,88.24283924
2026/3/18,ILI incidence,2026/3/29,3,LT,quantile,0.4,100.3894832
2026/3/18,ILI incidence,2026/4/5,4,LT,quantile,0.4,87.81398325
2026/3/18,ILI incidence,2026/3/15,1,LT,quantile,0.45,80.13562636
2026/3/18,ILI incidence,2026/3/22,2,LT,quantile,0.45,92.7887015
2026/3/18,ILI incidence,2026/3/29,3,LT,quantile,0.45,105.6183067
2026/3/18,ILI incidence,2026/4/5,4,LT,quantile,0.45,93.31887289
2026/3/18,ILI incidence,2026/3/15,1,LT,quantile,0.5,83.51535774
2026/3/18,ILI incidence,2026/3/22,2,LT,quantile,0.5,97.3166711
2026/3/18,ILI incidence,2026/3/29,3,LT,quantile,0.5,110.8265495
2026/3/18,ILI incidence,2026/4/5,4,LT,quantile,0.5,98.80209513
2026/3/18,ILI incidence,2026/3/15,1,LT,quantile,0.55,86.89508912
2026/3/18,ILI incidence,2026/3/22,2,LT,quantile,0.55,101.8446407
2026/3/18,ILI incidence,2026/3/29,3,LT,quantile,0.55,116.0347922
2026/3/18,ILI incidence,2026/4/5,4,LT,quantile,0.55,104.2853174
2026/3/18,ILI incidence,2026/3/15,1,LT,quantile,0.6,90.28817578
2026/3/18,ILI incidence,2026/3/22,2,LT,quantile,0.6,106.390503
2026/3/18,ILI incidence,2026/3/29,3,LT,quantile,0.6,121.2636158
2026/3/18,ILI incidence,2026/4/5,4,LT,quantile,0.6,109.790207
2026/3/18,ILI incidence,2026/3/15,1,LT,quantile,0.65,93.70834645
2026/3/18,ILI incidence,2026/3/22,2,LT,quantile,0.65,110.9726508
2026/3/18,ILI incidence,2026/3/29,3,LT,quantile,0.65,126.5341764
2026/3/18,ILI incidence,2026/4/5,4,LT,quantile,0.65,115.3390373
2026/3/18,ILI incidence,2026/3/15,1,LT,quantile,0.7,97.1701042
2026/3/18,ILI incidence,2026/3/22,2,LT,quantile,0.7,115.6105146
2026/3/18,ILI incidence,2026/3/29,3,LT,quantile,0.7,131.8688236
2026/3/18,ILI incidence,2026/4/5,4,LT,quantile,0.7,120.9553378
2026/3/18,ILI incidence,2026/3/15,1,LT,quantile,0.75,100.6891863
2026/3/18,ILI incidence,2026/3/22,2,LT,quantile,0.75,120.3251784
2026/3/18,ILI incidence,2026/3/29,3,LT,quantile,0.75,137.2918091
2026/3/18,ILI incidence,2026/4/5,4,LT,quantile,0.75,126.6646405
2026/3/18,ILI incidence,2026/3/15,1,LT,quantile,0.8,104.2831234
2026/3/18,ILI incidence,2026/3/22,2,LT,quantile,0.8,125.1401285
2026/3/18,ILI incidence,2026/3/29,3,LT,quantile,0.8,142.8301477
2026/3/18,ILI incidence,2026/4/5,4,LT,quantile,0.8,132.4953867
2026/3/18,ILI incidence,2026/3/15,1,LT,quantile,0.85,107.9719534
2026/3/18,ILI incidence,2026/3/22,2,LT,quantile,0.85,130.0822106
2026/3/18,ILI incidence,2026/3/29,3,LT,quantile,0.85,148.5147183
2026/3/18,ILI incidence,2026/4/5,4,LT,quantile,0.85,138.4800855
2026/3/18,ILI incidence,2026/3/15,1,LT,quantile,0.9,111.7791743
2026/3/18,ILI incidence,2026/3/22,2,LT,quantile,0.9,135.182906
2026/3/18,ILI incidence,2026/3/29,3,LT,quantile,0.9,154.3817321
2026/3/18,ILI incidence,2026/4/5,4,LT,quantile,0.9,144.6568599
2026/3/18,ILI incidence,2026/3/15,1,LT,quantile,0.95,115.7330656
2026/3/18,ILI incidence,2026/3/22,2,LT,quantile,0.95,140.4801021
2026/3/18,ILI incidence,2026/3/29,3,LT,quantile,0.95,160.4747684
2026/3/18,ILI incidence,2026/4/5,4,LT,quantile,0.95,151.0715901
2026/3/18,ILI incidence,2026/3/15,1,LT,quantile,0.975,117.7756088
2026/3/18,ILI incidence,2026/3/22,2,LT,quantile,0.975,143.2165839
2026/3/18,ILI incidence,2026/3/29,3,LT,quantile,0.975,163.6223738
2026/3/18,ILI incidence,2026/4/5,4,LT,quantile,0.975,154.3853795
2026/3/18,ILI incidence,2026/3/15,1,LT,quantile,0.99,119.0249868
2026/3/18,ILI incidence,2026/3/22,2,LT,quantile,0.99,144.8904286
2026/3/18,ILI incidence,2026/3/29,3,LT,quantile,0.99,165.5476936
2026/3/18,ILI incidence,2026/4/5,4,LT,quantile,0.99,156.4123505
2026/3/18,ILI incidence,2026/3/15,1,LT,median,,83.51535774
2026/3/18,ILI incidence,2026/3/22,2,LT,median,,97.3166711
2026/3/18,ILI incidence,2026/3/29,3,LT,median,,110.8265495
2026/3/18,ILI incidence,2026/4/5,4,LT,median,,98.80209513
2026/3/18,ILI incidence,2026/3/15,1,LU,quantile,0.01,1068.540773
2026/3/18,ILI incidence,2026/3/22,2,LU,quantile,0.01,965.498776
2026/3/18,ILI incidence,2026/3/29,3,LU,quantile,0.01,979.9986544
2026/3/18,ILI incidence,2026/4/5,4,LU,quantile,0.01,986.8741557
2026/3/18,ILI incidence,2026/3/15,1,LU,quantile,0.025,1130.397717
2026/3/18,ILI incidence,2026/3/22,2,LU,quantile,0.025,1036.043237
2026/3/18,ILI incidence,2026/3/29,3,LU,quantile,0.025,1055.239921
2026/3/18,ILI incidence,2026/4/5,4,LU,quantile,0.025,1066.274192
2026/3/18,ILI incidence,2026/3/15,1,LU,quantile,0.05,1231.52442
2026/3/18,ILI incidence,2026/3/22,2,LU,quantile,0.05,1151.37271
2026/3/18,ILI incidence,2026/3/29,3,LU,quantile,0.05,1178.247958
2026/3/18,ILI incidence,2026/4/5,4,LU,quantile,0.05,1196.081186
2026/3/18,ILI incidence,2026/3/15,1,LU,quantile,0.1,1427.282338
2026/3/18,ILI incidence,2026/3/22,2,LU,quantile,0.1,1374.623908
2026/3/18,ILI incidence,2026/3/29,3,LU,quantile,0.1,1416.36308
2026/3/18,ILI incidence,2026/4/5,4,LU,quantile,0.1,1447.357516
2026/3/18,ILI incidence,2026/3/15,1,LU,quantile,0.15,1615.778574
2026/3/18,ILI incidence,2026/3/22,2,LU,quantile,0.15,1589.593555
2026/3/18,ILI incidence,2026/3/29,3,LU,quantile,0.15,1645.645271
2026/3/18,ILI incidence,2026/4/5,4,LU,quantile,0.15,1689.312696
2026/3/18,ILI incidence,2026/3/15,1,LU,quantile,0.2,1798.413252
2026/3/18,ILI incidence,2026/3/22,2,LU,quantile,0.2,1797.878415
2026/3/18,ILI incidence,2026/3/29,3,LU,quantile,0.2,1867.797606
2026/3/18,ILI incidence,2026/4/5,4,LU,quantile,0.2,1923.743937
2026/3/18,ILI incidence,2026/3/15,1,LU,quantile,0.25,1976.349765
2026/3/18,ILI incidence,2026/3/22,2,LU,quantile,0.25,2000.805275
2026/3/18,ILI incidence,2026/3/29,3,LU,quantile,0.25,2084.235209
2026/3/18,ILI incidence,2026/4/5,4,LU,quantile,0.25,2152.144579
2026/3/18,ILI incidence,2026/3/15,1,LU,quantile,0.3,2150.580196
2026/3/18,ILI incidence,2026/3/22,2,LU,quantile,0.3,2199.505552
2026/3/18,ILI incidence,2026/3/29,3,LU,quantile,0.3,2296.164825
2026/3/18,ILI incidence,2026/4/5,4,LU,quantile,0.3,2375.788065
2026/3/18,ILI incidence,2026/3/15,1,LU,quantile,0.35,2321.972485
2026/3/18,ILI incidence,2026/3/22,2,LU,quantile,0.35,2394.969083
2026/3/18,ILI incidence,2026/3/29,3,LU,quantile,0.35,2504.642195
2026/3/18,ILI incidence,2026/4/5,4,LU,quantile,0.35,2595.788492
2026/3/18,ILI incidence,2026/3/15,1,LU,quantile,0.4,2491.30579
2026/3/18,ILI incidence,2026/3/22,2,LU,quantile,0.4,2588.084455
2026/3/18,ILI incidence,2026/3/29,3,LU,quantile,0.4,2710.615067
2026/3/18,ILI incidence,2026/4/5,4,LU,quantile,0.4,2813.14599
2026/3/18,ILI incidence,2026/3/15,1,LU,quantile,0.45,2659.298161
2026/3/18,ILI incidence,2026/3/22,2,LU,quantile,0.45,2779.670565
2026/3/18,ILI incidence,2026/3/29,3,LU,quantile,0.45,2914.956859
2026/3/18,ILI incidence,2026/4/5,4,LU,quantile,0.45,3028.782256
2026/3/18,ILI incidence,2026/3/15,1,LU,quantile,0.5,2826.629309
2026/3/18,ILI incidence,2026/3/22,2,LU,quantile,0.5,2970.502586
2026/3/18,ILI incidence,2026/3/29,3,LU,quantile,0.5,3118.494356
2026/3/18,ILI incidence,2026/4/5,4,LU,quantile,0.5,3243.569771
2026/3/18,ILI incidence,2026/3/15,1,LU,quantile,0.55,2993.960457
2026/3/18,ILI incidence,2026/3/22,2,LU,quantile,0.55,3161.334607
2026/3/18,ILI incidence,2026/3/29,3,LU,quantile,0.55,3322.031854
2026/3/18,ILI incidence,2026/4/5,4,LU,quantile,0.55,3458.357286
2026/3/18,ILI incidence,2026/3/15,1,LU,quantile,0.6,3161.952827
2026/3/18,ILI incidence,2026/3/22,2,LU,quantile,0.6,3352.920717
2026/3/18,ILI incidence,2026/3/29,3,LU,quantile,0.6,3526.373646
2026/3/18,ILI incidence,2026/4/5,4,LU,quantile,0.6,3673.993551
2026/3/18,ILI incidence,2026/3/15,1,LU,quantile,0.65,3331.286132
2026/3/18,ILI incidence,2026/3/22,2,LU,quantile,0.65,3546.036089
2026/3/18,ILI incidence,2026/3/29,3,LU,quantile,0.65,3732.346518
2026/3/18,ILI incidence,2026/4/5,4,LU,quantile,0.65,3891.35105
2026/3/18,ILI incidence,2026/3/15,1,LU,quantile,0.7,3502.678422
2026/3/18,ILI incidence,2026/3/22,2,LU,quantile,0.7,3741.49962
2026/3/18,ILI incidence,2026/3/29,3,LU,quantile,0.7,3940.823888
2026/3/18,ILI incidence,2026/4/5,4,LU,quantile,0.7,4111.351476
2026/3/18,ILI incidence,2026/3/15,1,LU,quantile,0.75,3676.908853
2026/3/18,ILI incidence,2026/3/22,2,LU,quantile,0.75,3940.199896
2026/3/18,ILI incidence,2026/3/29,3,LU,quantile,0.75,4152.753504
2026/3/18,ILI incidence,2026/4/5,4,LU,quantile,0.75,4334.994963
2026/3/18,ILI incidence,2026/3/15,1,LU,quantile,0.8,3854.845366
2026/3/18,ILI incidence,2026/3/22,2,LU,quantile,0.8,4143.126757
2026/3/18,ILI incidence,2026/3/29,3,LU,quantile,0.8,4369.191106
2026/3/18,ILI incidence,2026/4/5,4,LU,quantile,0.8,4563.395604
2026/3/18,ILI incidence,2026/3/15,1,LU,quantile,0.85,4037.480044
2026/3/18,ILI incidence,2026/3/22,2,LU,quantile,0.85,4351.411617
2026/3/18,ILI incidence,2026/3/29,3,LU,quantile,0.85,4591.343442
2026/3/18,ILI incidence,2026/4/5,4,LU,quantile,0.85,4797.826845
2026/3/18,ILI incidence,2026/3/15,1,LU,quantile,0.9,4225.97628
2026/3/18,ILI incidence,2026/3/22,2,LU,quantile,0.9,4566.381264
2026/3/18,ILI incidence,2026/3/29,3,LU,quantile,0.9,4820.625632
2026/3/18,ILI incidence,2026/4/5,4,LU,quantile,0.9,5039.782026
2026/3/18,ILI incidence,2026/3/15,1,LU,quantile,0.95,4421.734198
2026/3/18,ILI incidence,2026/3/22,2,LU,quantile,0.95,4789.632462
2026/3/18,ILI incidence,2026/3/29,3,LU,quantile,0.95,5058.740754
2026/3/18,ILI incidence,2026/4/5,4,LU,quantile,0.95,5291.058356
2026/3/18,ILI incidence,2026/3/15,1,LU,quantile,0.975,4522.860901
2026/3/18,ILI incidence,2026/3/22,2,LU,quantile,0.975,4904.961935
2026/3/18,ILI incidence,2026/3/29,3,LU,quantile,0.975,5181.748791
2026/3/18,ILI incidence,2026/4/5,4,LU,quantile,0.975,5420.86535
2026/3/18,ILI incidence,2026/3/15,1,LU,quantile,0.99,4584.717845
2026/3/18,ILI incidence,2026/3/22,2,LU,quantile,0.99,4975.506396
2026/3/18,ILI incidence,2026/3/29,3,LU,quantile,0.99,5256.990058
2026/3/18,ILI incidence,2026/4/5,4,LU,quantile,0.99,5500.265386
2026/3/18,ILI incidence,2026/3/15,1,LU,median,,2826.629309
2026/3/18,ILI incidence,2026/3/22,2,LU,median,,2970.502586
2026/3/18,ILI incidence,2026/3/29,3,LU,median,,3118.494356
2026/3/18,ILI incidence,2026/4/5,4,LU,median,,3243.569771
2026/3/18,ILI incidence,2026/3/15,1,MT,quantile,0.01,3744.047627
2026/3/18,ILI incidence,2026/3/22,2,MT,quantile,0.01,3680.354042
2026/3/18,ILI incidence,2026/3/29,3,MT,quantile,0.01,3658.684672
2026/3/18,ILI incidence,2026/4/5,4,MT,quantile,0.01,3659.793242
2026/3/18,ILI incidence,2026/3/15,1,MT,quantile,0.025,3789.272822
2026/3/18,ILI incidence,2026/3/22,2,MT,quantile,0.025,3731.993136
2026/3/18,ILI incidence,2026/3/29,3,MT,quantile,0.025,3714.735131
2026/3/18,ILI incidence,2026/4/5,4,MT,quantile,0.025,3718.995485
2026/3/18,ILI incidence,2026/3/15,1,MT,quantile,0.05,3863.209143
2026/3/18,ILI incidence,2026/3/22,2,MT,quantile,0.05,3816.415207
2026/3/18,ILI incidence,2026/3/29,3,MT,quantile,0.05,3806.369116
2026/3/18,ILI incidence,2026/4/5,4,MT,quantile,0.05,3815.782156
2026/3/18,ILI incidence,2026/3/15,1,MT,quantile,0.1,4006.332767
2026/3/18,ILI incidence,2026/3/22,2,MT,quantile,0.1,3979.83682
2026/3/18,ILI incidence,2026/3/29,3,MT,quantile,0.1,3983.751325
2026/3/18,ILI incidence,2026/4/5,4,MT,quantile,0.1,4003.138776
2026/3/18,ILI incidence,2026/3/15,1,MT,quantile,0.15,4144.147189
2026/3/18,ILI incidence,2026/3/22,2,MT,quantile,0.15,4137.196273
2026/3/18,ILI incidence,2026/3/29,3,MT,quantile,0.15,4154.553502
2026/3/18,ILI incidence,2026/4/5,4,MT,quantile,0.15,4183.545361
2026/3/18,ILI incidence,2026/3/15,1,MT,quantile,0.2,4277.676076
2026/3/18,ILI incidence,2026/3/22,2,MT,quantile,0.2,4289.662411
2026/3/18,ILI incidence,2026/3/29,3,MT,quantile,0.2,4320.044344
2026/3/18,ILI incidence,2026/4/5,4,MT,quantile,0.2,4358.341948
2026/3/18,ILI incidence,2026/3/15,1,MT,quantile,0.25,4407.770015
2026/3/18,ILI incidence,2026/3/22,2,MT,quantile,0.25,4438.20645
2026/3/18,ILI incidence,2026/3/29,3,MT,quantile,0.25,4481.278035
2026/3/18,ILI incidence,2026/4/5,4,MT,quantile,0.25,4528.642
2026/3/18,ILI incidence,2026/3/15,1,MT,quantile,0.3,4535.154342
2026/3/18,ILI incidence,2026/3/22,2,MT,quantile,0.3,4583.656598
2026/3/18,ILI incidence,2026/3/29,3,MT,quantile,0.3,4639.153533
2026/3/18,ILI incidence,2026/4/5,4,MT,quantile,0.3,4695.395023
2026/3/18,ILI incidence,2026/3/15,1,MT,quantile,0.35,4660.463631
2026/3/18,ILI incidence,2026/3/22,2,MT,quantile,0.35,4726.737422
2026/3/18,ILI incidence,2026/3/29,3,MT,quantile,0.35,4794.457303
2026/3/18,ILI incidence,2026/4/5,4,MT,quantile,0.35,4859.431708
2026/3/18,ILI incidence,2026/3/15,1,MT,quantile,0.4,4784.267544
2026/3/18,ILI incidence,2026/3/22,2,MT,quantile,0.4,4868.099376
2026/3/18,ILI incidence,2026/3/29,3,MT,quantile,0.4,4947.895366
2026/3/18,ILI incidence,2026/4/5,4,MT,quantile,0.4,5021.497773
